FREQ	GAIN
1629.272461	-1.521708
1629.364000	-1.522039
1629.638672	-1.523034
1629.730000	-1.523364
1630.004883	-1.524360
1630.096000	-1.524690
1630.371094	-1.525687
1630.462000	-1.526016
1630.737305	-1.527014
1630.828000	-1.527343
1631.103516	-1.528342
1631.195000	-1.528674
1631.469727	-1.529670
1631.561000	-1.530001
1631.835938	-1.530999
1631.927000	-1.531330
1632.202148	-1.532328
1632.293000	-1.532658
1632.568359	-1.533658
1632.660000	-1.533991
1632.934570	-1.534988
1633.026000	-1.535321
1633.300781	-1.536319
1633.392000	-1.536651
1633.666992	-1.537650
1633.758000	-1.537981
1634.033203	-1.538982
1634.124000	-1.539312
1634.399414	-1.540314
1634.490000	-1.540644
1634.765625	-1.541647
1634.857000	-1.541980
1635.131836	-1.542980
1635.223000	-1.543312
1635.498047	-1.544314
1635.589000	-1.544645
1635.864258	-1.545648
1635.955000	-1.545979
1636.230469	-1.546983
1636.322000	-1.547316
1636.596680	-1.548318
1636.688000	-1.548651
1636.962891	-1.549653
1637.054000	-1.549986
1637.329102	-1.550989
1637.420000	-1.551321
1637.695312	-1.552326
1637.786000	-1.552657
1638.061523	-1.553663
1638.153000	-1.553997
1638.427734	-1.555000
1638.519000	-1.555333
1638.793945	-1.556338
1638.885000	-1.556670
1639.160156	-1.557676
1639.251000	-1.558008
1639.526367	-1.559015
1639.617000	-1.559346
1639.892578	-1.560354
1639.984000	-1.560688
1640.258789	-1.561694
1640.350000	-1.562027
1640.625000	-1.563034
1640.716000	-1.563367
1640.991211	-1.564374
1641.082000	-1.564707
1641.357422	-1.565715
1641.448000	-1.566047
1641.723633	-1.567057
1641.815000	-1.567391
1642.089844	-1.568398
1642.181000	-1.568733
1642.456055	-1.569741
1642.547000	-1.570074
1642.822266	-1.571083
1642.913000	-1.571416
1643.188477	-1.572427
1643.280000	-1.572762
1643.554688	-1.573770
1643.646000	-1.574105
1643.920898	-1.575114
1644.012000	-1.575449
1644.287109	-1.576459
1644.378000	-1.576792
1644.653320	-1.577803
1644.744000	-1.578136
1645.019531	-1.579149
1645.111000	-1.579485
1645.385742	-1.580494
1645.477000	-1.580830
1645.751953	-1.581840
1645.843000	-1.582175
1646.118164	-1.583187
1646.209000	-1.583521
1646.484375	-1.584534
1646.575000	-1.584867
1646.850586	-1.585881
1646.942000	-1.586217
1647.216797	-1.587229
1647.308000	-1.587564
1647.583008	-1.588577
1647.674000	-1.588912
1647.949219	-1.589925
1648.040000	-1.590260
1648.315430	-1.591274
1648.406000	-1.591608
1648.681641	-1.592624
1648.773000	-1.592960
1649.047852	-1.593973
1649.139000	-1.594309
1649.414062	-1.595323
1649.505000	-1.595659
1649.780273	-1.596674
1649.871000	-1.597008
1650.146484	-1.598025
1650.238000	-1.598362
1650.512695	-1.599376
1650.604000	-1.599713
1650.878906	-1.600728
1650.970000	-1.601064
1651.245117	-1.602080
1651.336000	-1.602415
1651.611328	-1.603432
1651.702000	-1.603767
1651.977539	-1.604785
1652.069000	-1.605123
1652.343750	-1.606138
1652.435000	-1.606475
1652.709961	-1.607491
1652.801000	-1.607828
1653.076172	-1.608845
1653.167000	-1.609181
1653.442383	-1.610199
1653.533000	-1.610535
1653.808594	-1.611554
1653.900000	-1.611892
1654.174805	-1.612909
1654.266000	-1.613246
1654.541016	-1.614264
1654.632000	-1.614601
1654.907227	-1.615620
1654.998000	-1.615956
1655.273438	-1.616976
1655.365000	-1.617315
1655.639648	-1.618332
1655.731000	-1.618671
1656.005859	-1.619689
1656.097000	-1.620027
1656.372070	-1.621046
1656.463000	-1.621383
1656.738281	-1.622403
1656.829000	-1.622740
1657.104492	-1.623761
1657.196000	-1.624100
1657.470703	-1.625119
1657.562000	-1.625458
1657.836914	-1.626477
1657.928000	-1.626815
1658.203125	-1.627836
1658.294000	-1.628173
1658.569336	-1.629195
1658.660000	-1.629532
1658.935547	-1.630555
1659.026000	-1.630890
1659.301758	-1.631914
1659.393000	-1.632253
1659.667969	-1.633274
1659.759000	-1.633612
1660.034180	-1.634635
1660.125000	-1.634972
1660.400391	-1.635995
1660.491000	-1.636332
1660.766602	-1.637356
1660.858000	-1.637696
1661.132812	-1.638717
1661.224000	-1.639056
1661.499023	-1.640079
1661.590000	-1.640417
1661.865234	-1.641441
1661.956000	-1.641778
1662.231445	-1.642803
1662.322000	-1.643140
1662.597656	-1.644165
1662.689000	-1.644505
1662.963867	-1.645528
1663.055000	-1.645867
1663.330078	-1.646891
1663.421000	-1.647230
1663.696289	-1.648255
1663.787000	-1.648592
1664.062500	-1.649618
1664.153000	-1.649955
1664.428711	-1.650982
1664.520000	-1.651322
1664.794922	-1.652346
1664.886000	-1.652686
1665.161133	-1.653711
1665.252000	-1.654050
1665.527344	-1.655076
1665.618000	-1.655414
1665.893555	-1.656441
1665.984000	-1.656778
1666.259766	-1.657806
1666.351000	-1.658146
1666.625977	-1.659172
1666.717000	-1.659511
1666.992188	-1.660537
1667.083000	-1.660876
1667.358398	-1.661904
1667.449000	-1.662242
1667.724609	-1.663270
1667.816000	-1.663611
1668.090820	-1.664637
1668.182000	-1.664977
1668.457031	-1.666003
1668.548000	-1.666343
1668.823242	-1.667371
1668.914000	-1.667709
1669.189453	-1.668738
1669.280000	-1.669076
1669.555664	-1.670106
1669.647000	-1.670447
1669.921875	-1.671474
1670.013000	-1.671814
1670.288086	-1.672842
1670.379000	-1.673181
1670.654297	-1.674210
1670.745000	-1.674549
1671.020508	-1.675579
1671.111000	-1.675917
1671.386719	-1.676947
1671.478000	-1.677289
1671.752930	-1.678316
1671.844000	-1.678657
1672.119141	-1.679686
1672.210000	-1.680026
1672.485352	-1.681055
1672.576000	-1.681394
1672.851562	-1.682425
1672.943000	-1.682767
1673.217773	-1.683795
1673.309000	-1.684136
1673.583984	-1.685165
1673.675000	-1.685506
1673.950195	-1.686535
1674.041000	-1.686875
1674.316406	-1.687906
1674.407000	-1.688245
1674.682617	-1.689277
1674.774000	-1.689619
1675.048828	-1.690648
1675.140000	-1.690989
1675.415039	-1.692019
1675.506000	-1.692360
1675.781250	-1.693390
1675.872000	-1.693730
1676.147461	-1.694762
1676.238000	-1.695101
1676.513672	-1.696134
1676.605000	-1.696476
1676.879883	-1.697506
1676.971000	-1.697847
1677.246094	-1.698878
1677.337000	-1.699218
1677.612305	-1.700250
1677.703000	-1.700590
1677.978516	-1.701623
1678.069000	-1.701962
1678.344727	-1.702995
1678.436000	-1.703337
1678.710938	-1.704368
1678.802000	-1.704710
1679.077148	-1.705741
1679.168000	-1.706082
1679.443359	-1.707114
1679.534000	-1.707454
1679.809570	-1.708488
1679.901000	-1.708831
1680.175781	-1.709861
1680.267000	-1.710203
1680.541992	-1.711235
1680.633000	-1.711576
1680.908203	-1.712609
1680.999000	-1.712949
1681.274414	-1.713983
1681.365000	-1.714323
1681.640625	-1.715357
1681.732000	-1.715700
1682.006836	-1.716731
1682.098000	-1.717073
1682.373047	-1.718106
1682.464000	-1.718447
1682.739258	-1.719480
1682.830000	-1.719821
1683.105469	-1.720855
1683.196000	-1.721195
1683.471680	-1.722230
1683.563000	-1.722573
1683.837891	-1.723605
1683.929000	-1.723947
1684.204102	-1.724980
1684.295000	-1.725321
1684.570312	-1.726355
1684.661000	-1.726696
1684.936523	-1.727730
1685.027000	-1.728070
1685.302734	-1.729106
1685.394000	-1.729449
1685.668945	-1.730481
1685.760000	-1.730823
1686.035156	-1.731857
1686.126000	-1.732198
1686.401367	-1.733233
1686.492000	-1.733573
1686.767578	-1.734609
1686.858000	-1.734948
1687.133789	-1.735985
1687.225000	-1.736327
1687.500000	-1.737361
1687.591000	-1.737703
1687.866211	-1.738737
1687.957000	-1.739078
1688.232422	-1.740113
1688.323000	-1.740454
1688.598633	-1.741490
1688.689000	-1.741829
1688.964844	-1.742866
1689.056000	-1.743209
1689.331055	-1.744243
1689.422000	-1.744584
1689.697266	-1.745619
1689.788000	-1.745960
1690.063477	-1.746996
1690.154000	-1.747336
1690.429688	-1.748373
1690.521000	-1.748716
1690.795898	-1.749749
1690.887000	-1.750092
1691.162109	-1.751126
1691.253000	-1.751468
1691.528320	-1.752503
1691.619000	-1.752844
1691.894531	-1.753880
1691.985000	-1.754221
1692.260742	-1.755257
1692.352000	-1.755601
1692.626953	-1.756635
1692.718000	-1.756977
1692.993164	-1.758012
1693.084000	-1.758353
1693.359375	-1.759389
1693.450000	-1.759730
1693.725586	-1.760766
1693.816000	-1.761106
1694.091797	-1.762144
1694.183000	-1.762487
1694.458008	-1.763521
1694.549000	-1.763863
1694.824219	-1.764898
1694.915000	-1.765240
1695.190430	-1.766276
1695.281000	-1.766616
1695.556641	-1.767653
1695.647000	-1.767993
1695.922852	-1.769031
1696.014000	-1.769373
1696.289062	-1.770408
1696.380000	-1.770750
1696.655273	-1.771786
1696.746000	-1.772127
1697.021484	-1.773163
1697.112000	-1.773503
1697.387695	-1.774541
1697.479000	-1.774884
1697.753906	-1.775918
1697.845000	-1.776261
1698.120117	-1.777296
1698.211000	-1.777637
1698.486328	-1.778673
1698.577000	-1.779014
1698.852539	-1.780051
1698.943000	-1.780391
1699.218750	-1.781428
1699.310000	-1.781771
1699.584961	-1.782806
1699.676000	-1.783148
1699.951172	-1.784183
1700.042000	-1.784525
1700.317383	-1.785560
1700.408000	-1.785901
1700.683594	-1.786938
1700.774000	-1.787278
1701.049805	-1.788315
1701.141000	-1.788658
1701.416016	-1.789693
1701.507000	-1.790035
1701.782227	-1.791070
1701.873000	-1.791411
1702.148438	-1.792447
1702.239000	-1.792788
1702.514648	-1.793825
1702.605000	-1.794164
1702.880859	-1.795202
1702.972000	-1.795545
1703.247070	-1.796579
1703.338000	-1.796921
1703.613281	-1.797956
1703.704000	-1.798297
1703.979492	-1.799333
1704.070000	-1.799674
1704.345703	-1.800710
1704.437000	-1.801053
1704.711914	-1.802087
1704.803000	-1.802430
1705.078125	-1.803464
1705.169000	-1.803806
1705.444336	-1.804841
1705.535000	-1.805182
1705.810547	-1.806218
1705.901000	-1.806558
1706.176758	-1.807594
1706.268000	-1.807937
1706.542969	-1.808971
1706.634000	-1.809313
1706.909180	-1.810347
1707.000000	-1.810689
1707.275391	-1.811724
1707.366000	-1.812064
1707.641602	-1.813100
1707.732000	-1.813440
1708.007812	-1.814476
1708.099000	-1.814819
1708.374023	-1.815853
1708.465000	-1.816194
1708.740234	-1.817229
1708.831000	-1.817570
1709.106445	-1.818604
1709.197000	-1.818945
1709.472656	-1.819980
1709.563000	-1.820320
1709.838867	-1.821356
1709.930000	-1.821698
1710.205078	-1.822732
1710.296000	-1.823073
1710.571289	-1.824107
1710.662000	-1.824448
1710.937500	-1.825482
1711.028000	-1.825822
1711.303711	-1.826858
1711.394000	-1.827197
1711.669922	-1.828233
1711.761000	-1.828575
1712.036133	-1.829608
1712.127000	-1.829949
1712.402344	-1.830983
1712.493000	-1.831323
1712.768555	-1.832357
1712.859000	-1.832697
1713.134766	-1.833732
1713.225000	-1.834070
1713.500977	-1.835106
1713.592000	-1.835448
1713.867188	-1.836480
1713.958000	-1.836821
1714.233398	-1.837854
1714.324000	-1.838194
1714.599609	-1.839228
1714.690000	-1.839567
1714.965820	-1.840602
1715.057000	-1.840944
1715.332031	-1.841976
1715.423000	-1.842317
1715.698242	-1.843349
1715.789000	-1.843689
1716.064453	-1.844722
1716.155000	-1.845062
1716.430664	-1.846095
1716.521000	-1.846434
1716.796875	-1.847468
1716.888000	-1.847810
1717.163086	-1.848841
1717.254000	-1.849182
1717.529297	-1.850213
1717.620000	-1.850553
1717.895508	-1.851586
1717.986000	-1.851925
1718.261719	-1.852958
1718.352000	-1.853296
1718.627930	-1.854330
1718.719000	-1.854671
1718.994141	-1.855701
1719.085000	-1.856042
1719.360352	-1.857073
1719.451000	-1.857412
1719.726562	-1.858444
1719.817000	-1.858783
1720.092773	-1.859815
1720.183000	-1.860153
1720.458984	-1.861186
1720.550000	-1.861527
1720.825195	-1.862557
1720.916000	-1.862896
1721.191406	-1.863927
1721.282000	-1.864266
1721.557617	-1.865297
1721.648000	-1.865635
1721.923828	-1.866667
1722.015000	-1.867008
1722.290039	-1.868037
1722.381000	-1.868377
1722.656250	-1.869406
1722.747000	-1.869745
1723.022461	-1.870775
1723.113000	-1.871114
1723.388672	-1.872144
1723.479000	-1.872482
1723.754883	-1.873513
1723.846000	-1.873853
1724.121094	-1.874881
1724.212000	-1.875221
1724.487305	-1.876249
1724.578000	-1.876588
1724.853516	-1.877617
1724.944000	-1.877955
1725.219727	-1.878985
1725.310000	-1.879322
1725.585938	-1.880352
1725.677000	-1.880692
1725.952148	-1.881719
1726.043000	-1.882058
1726.318359	-1.883086
1726.409000	-1.883424
1726.684570	-1.884452
1726.775000	-1.884789
1727.050781	-1.885818
1727.141000	-1.886155
1727.416992	-1.887184
1727.508000	-1.887523
1727.783203	-1.888550
1727.874000	-1.888888
1728.149414	-1.889915
1728.240000	-1.890252
1728.515625	-1.891280
1728.606000	-1.891617
1728.881836	-1.892644
1728.973000	-1.892984
1729.248047	-1.894009
1729.339000	-1.894347
1729.614258	-1.895373
1729.705000	-1.895711
1729.980469	-1.896736
1730.071000	-1.897073
1730.346680	-1.898100
1730.437000	-1.898436
1730.712891	-1.899463
1730.804000	-1.899802
1731.079102	-1.900825
1731.170000	-1.901163
1731.445312	-1.902187
1731.536000	-1.902525
1731.811523	-1.903549
1731.902000	-1.903886
1732.177734	-1.904911
1732.268000	-1.905247
1732.543945	-1.906272
1732.635000	-1.906611
1732.910156	-1.907633
1733.001000	-1.907971
1733.276367	-1.908994
1733.367000	-1.909330
1733.642578	-1.910354
1733.733000	-1.910690
1734.008789	-1.911714
1734.099000	-1.912049
1734.375000	-1.913073
1734.466000	-1.913411
1734.741211	-1.914432
1734.832000	-1.914769
1735.107422	-1.915791
1735.198000	-1.916127
1735.473633	-1.917149
1735.564000	-1.917484
1735.839844	-1.918507
1735.930000	-1.918841
1736.206055	-1.919864
1736.297000	-1.920201
1736.572266	-1.921221
1736.663000	-1.921558
1736.938477	-1.922578
1737.029000	-1.922913
1737.304688	-1.923934
1737.395000	-1.924269
1737.670898	-1.925290
1737.761000	-1.925624
1738.037109	-1.926646
1738.128000	-1.926982
1738.403320	-1.928001
1738.494000	-1.928336
1738.769531	-1.929355
1738.860000	-1.929690
1739.135742	-1.930709
1739.226000	-1.931043
1739.501953	-1.932063
1739.593000	-1.932399
1739.868164	-1.933416
1739.959000	-1.933752
1740.234375	-1.934769
1740.325000	-1.935104
1740.600586	-1.936121
1740.691000	-1.936455
1740.966797	-1.937473
1741.057000	-1.937806
1741.333008	-1.938825
1741.424000	-1.939161
1741.699219	-1.940176
1741.790000	-1.940511
1742.065430	-1.941526
1742.156000	-1.941860
1742.431641	-1.942876
1742.522000	-1.943210
1742.797852	-1.944226
1742.888000	-1.944558
1743.164062	-1.945575
1743.255000	-1.945910
1743.530273	-1.946924
1743.621000	-1.947258
1743.896484	-1.948272
1743.987000	-1.948605
1744.262695	-1.949620
1744.353000	-1.949952
1744.628906	-1.950967
1744.719000	-1.951298
1744.995117	-1.952314
1745.086000	-1.952648
1745.361328	-1.953660
1745.452000	-1.953993
1745.727539	-1.955005
1745.818000	-1.955338
1746.093750	-1.956350
1746.184000	-1.956682
1746.459961	-1.957695
1746.551000	-1.958029
1746.826172	-1.959039
1746.917000	-1.959373
1747.192383	-1.960383
1747.283000	-1.960715
1747.558594	-1.961726
1747.649000	-1.962057
1747.924805	-1.963068
1748.015000	-1.963399
1748.291016	-1.964410
1748.382000	-1.964744
1748.657227	-1.965752
1748.748000	-1.966084
1749.023438	-1.967093
1749.114000	-1.967424
1749.389648	-1.968433
1749.480000	-1.968764
1749.755859	-1.969773
1749.846000	-1.970103
1750.122070	-1.971112
1750.213000	-1.971445
1750.488281	-1.972451
1750.579000	-1.972782
1750.854492	-1.973789
1750.945000	-1.974119
1751.220703	-1.975126
1751.311000	-1.975456
1751.586914	-1.976463
1751.677000	-1.976792
1751.953125	-1.977800
1752.044000	-1.978131
1752.319336	-1.979135
1752.410000	-1.979466
1752.685547	-1.980471
1752.776000	-1.980800
1753.051758	-1.981805
1753.142000	-1.982134
1753.417969	-1.983139
1753.509000	-1.983471
1753.784180	-1.984473
1753.875000	-1.984803
1754.150391	-1.985805
1754.241000	-1.986135
1754.516602	-1.987138
1754.607000	-1.987466
1754.882812	-1.988469
1754.973000	-1.988797
1755.249023	-1.989800
1755.340000	-1.990130
1755.615234	-1.991130
1755.706000	-1.991460
1755.981445	-1.992460
1756.072000	-1.992789
1756.347656	-1.993789
1756.438000	-1.994117
1756.713867	-1.995117
1756.804000	-1.995444
1757.080078	-1.996445
1757.171000	-1.996775
1757.446289	-1.997772
1757.537000	-1.998101
1757.812500	-1.999099
1757.903000	-1.999426
1758.178711	-2.000424
1758.269000	-2.000751
1758.544922	-2.001749
1758.635000	-2.002075
1758.911133	-2.003074
1759.002000	-2.003402
1759.277344	-2.004398
1759.368000	-2.004725
1759.643555	-2.005721
1759.734000	-2.006047
1760.009766	-2.007043
1760.100000	-2.007369
1760.375977	-2.008365
1760.466000	-2.008690
1760.742188	-2.009686
1760.833000	-2.010013
1761.108398	-2.011006
1761.199000	-2.011333
1761.474609	-2.012326
1761.565000	-2.012651
1761.840820	-2.013645
1761.931000	-2.013969
1762.207031	-2.014963
1762.297000	-2.015287
1762.573242	-2.016281
1762.664000	-2.016607
1762.939453	-2.017597
1763.030000	-2.017923
1763.305664	-2.018913
1763.396000	-2.019238
1763.671875	-2.020229
1763.762000	-2.020552
1764.038086	-2.021543
1764.129000	-2.021870
1764.404297	-2.022857
1764.495000	-2.023183
1764.770508	-2.024170
1764.861000	-2.024495
1765.136719	-2.025483
1765.227000	-2.025806
1765.502930	-2.026794
1765.593000	-2.027117
1765.869141	-2.028105
1765.960000	-2.028430
1766.235352	-2.029415
1766.326000	-2.029740
1766.601562	-2.030725
1766.692000	-2.031048
1766.967773	-2.032033
1767.058000	-2.032356
1767.333984	-2.033341
1767.424000	-2.033662
1767.700195	-2.034648
1767.791000	-2.034972
1768.066406	-2.035954
1768.157000	-2.036277
1768.432617	-2.037260
1768.523000	-2.037582
1768.798828	-2.038565
1768.889000	-2.038886
1769.165039	-2.039868
1769.255000	-2.040189
1769.531250	-2.041171
1769.622000	-2.041494
1769.897461	-2.042474
1769.988000	-2.042796
1770.263672	-2.043775
1770.354000	-2.044096
1770.629883	-2.045076
1770.720000	-2.045396
1770.996094	-2.046376
1771.087000	-2.046698
1771.362305	-2.047675
1771.453000	-2.047996
1771.728516	-2.048973
1771.819000	-2.049293
1772.094727	-2.050270
1772.185000	-2.050590
1772.460938	-2.051567
1772.551000	-2.051885
1772.827148	-2.052862
1772.918000	-2.053184
1773.193359	-2.054157
1773.284000	-2.054477
1773.559570	-2.055451
1773.650000	-2.055770
1773.925781	-2.056744
1774.016000	-2.057063
1774.291992	-2.058036
1774.382000	-2.058354
1774.658203	-2.059328
1774.749000	-2.059648
1775.024414	-2.060618
1775.115000	-2.060937
1775.390625	-2.061908
1775.481000	-2.062226
1775.756836	-2.063197
1775.847000	-2.063514
1776.123047	-2.064484
1776.214000	-2.064804
1776.489258	-2.065771
1776.580000	-2.066090
1776.855469	-2.067057
1776.946000	-2.067375
1777.221680	-2.068343
1777.312000	-2.068659
1777.587891	-2.069627
1777.678000	-2.069943
1777.954102	-2.070910
1778.045000	-2.071229
1778.320312	-2.072193
1778.411000	-2.072510
1778.686523	-2.073474
1778.777000	-2.073791
1779.052734	-2.074755
1779.143000	-2.075070
1779.418945	-2.076034
1779.509000	-2.076349
1779.785156	-2.077313
1779.876000	-2.077630
1780.151367	-2.078591
1780.242000	-2.078907
1780.517578	-2.079868
1780.608000	-2.080183
1780.883789	-2.081144
1780.974000	-2.081458
1781.250000	-2.082418
1781.340000	-2.082732
1781.616211	-2.083692
1781.707000	-2.084008
1781.982422	-2.084965
1782.073000	-2.085280
1782.348633	-2.086237
1782.439000	-2.086551
1782.714844	-2.087509
1782.805000	-2.087821
1783.081055	-2.088779
1783.172000	-2.089094
1783.447266	-2.090048
1783.538000	-2.090362
1783.813477	-2.091316
1783.904000	-2.091629
1784.179688	-2.092583
1784.270000	-2.092895
1784.545898	-2.093849
1784.636000	-2.094161
1784.912109	-2.095114
1785.002000	-2.095425
1785.278320	-2.096379
1785.369000	-2.096691
1785.644531	-2.097642
1785.735000	-2.097954
1786.010742	-2.098904
1786.101000	-2.099215
1786.376953	-2.100165
1786.467000	-2.100475
1786.743164	-2.101425
1786.833000	-2.101734
1787.109375	-2.102684
1787.200000	-2.102995
1787.475586	-2.103942
1787.566000	-2.104252
1787.841797	-2.105199
1787.932000	-2.105508
1788.208008	-2.106455
1788.298000	-2.106763
1788.574219	-2.107710
1788.665000	-2.108021
1788.940430	-2.108964
1789.031000	-2.109274
1789.306641	-2.110216
1789.397000	-2.110525
1789.672852	-2.111468
1789.763000	-2.111776
1790.039062	-2.112719
1790.129000	-2.113026
1790.405273	-2.113968
1790.496000	-2.114278
1790.771484	-2.115217
1790.862000	-2.115525
1791.137695	-2.116464
1791.228000	-2.116772
1791.503906	-2.117710
1791.594000	-2.118017
1791.870117	-2.118956
1791.960000	-2.119261
1792.236328	-2.120200
1792.327000	-2.120508
1792.602539	-2.121443
1792.693000	-2.121750
1792.968750	-2.122685
1793.059000	-2.122991
1793.334961	-2.123926
1793.425000	-2.124230
1793.701172	-2.125165
1793.792000	-2.125473
1794.067383	-2.126404
1794.158000	-2.126710
1794.433594	-2.127641
1794.524000	-2.127947
1794.799805	-2.128878
1794.890000	-2.129182
1795.166016	-2.130113
1795.256000	-2.130416
1795.532227	-2.131347
1795.623000	-2.131653
1795.898438	-2.132580
1795.989000	-2.132884
1796.264648	-2.133811
1796.355000	-2.134115
1796.630859	-2.135042
1796.721000	-2.135345
1796.997070	-2.136271
1797.087000	-2.136573
1797.363281	-2.137500
1797.454000	-2.137804
1797.729492	-2.138727
1797.820000	-2.139030
1798.095703	-2.139953
1798.186000	-2.140255
1798.461914	-2.141177
1798.552000	-2.141479
1798.828125	-2.142401
1798.918000	-2.142701
1799.194336	-2.143623
1799.285000	-2.143926
1799.560547	-2.144845
1799.651000	-2.145146
1799.926758	-2.146065
1800.017000	-2.146365
1800.292969	-2.147283
1800.383000	-2.147583
1800.659180	-2.148501
1800.750000	-2.148803
1801.025391	-2.149717
1801.116000	-2.150018
1801.391602	-2.150932
1801.482000	-2.151232
1801.757812	-2.152146
1801.848000	-2.152445
1802.124023	-2.153359
1802.214000	-2.153657
1802.490234	-2.154570
1802.581000	-2.154871
1802.856445	-2.155781
1802.947000	-2.156080
1803.222656	-2.156990
1803.313000	-2.157288
1803.588867	-2.158197
1803.679000	-2.158494
1803.955078	-2.159404
1804.045000	-2.159700
1804.321289	-2.160609
1804.412000	-2.160907
1804.687500	-2.161813
1804.778000	-2.162110
1805.053711	-2.163016
1805.144000	-2.163312
1805.419922	-2.164217
1805.510000	-2.164512
1805.786133	-2.165417
1805.876000	-2.165712
1806.152344	-2.166616
1806.243000	-2.166913
1806.518555	-2.167814
1806.609000	-2.168109
1806.884766	-2.169010
1806.975000	-2.169305
1807.250977	-2.170205
1807.341000	-2.170499
1807.617188	-2.171399
1807.708000	-2.171694
1807.983398	-2.172591
1808.074000	-2.172886
1808.349609	-2.173782
1808.440000	-2.174076
1808.715820	-2.174972
1808.806000	-2.175265
1809.082031	-2.176160
1809.172000	-2.176452
1809.448242	-2.177347
1809.538000	-2.177638
1809.814453	-2.178533
1809.905000	-2.178826
1810.180664	-2.179718
1810.271000	-2.180010
1810.546875	-2.180901
1810.637000	-2.181192
1810.913086	-2.182083
1811.003000	-2.182373
1811.279297	-2.183263
1811.370000	-2.183555
1811.645508	-2.184442
1811.736000	-2.184733
1812.011719	-2.185620
1812.102000	-2.185910
1812.377930	-2.186796
1812.468000	-2.187085
1812.744141	-2.187971
1812.834000	-2.188259
1813.110352	-2.189145
1813.201000	-2.189435
1813.476562	-2.190317
1813.567000	-2.190606
1813.842773	-2.191488
1813.933000	-2.191776
1814.208984	-2.192657
1814.299000	-2.192945
1814.575195	-2.193825
1814.665000	-2.194112
1814.941406	-2.194992
1815.032000	-2.195280
1815.307617	-2.196157
1815.398000	-2.196445
1815.673828	-2.197321
1815.764000	-2.197607
1816.040039	-2.198484
1816.130000	-2.198769
1816.406250	-2.199645
1816.496000	-2.199929
1816.772461	-2.200804
1816.863000	-2.201091
1817.138672	-2.201962
1817.229000	-2.202248
1817.504883	-2.203119
1817.595000	-2.203404
1817.871094	-2.204274
1817.961000	-2.204558
1818.237305	-2.205428
1818.328000	-2.205714
1818.603516	-2.206581
1818.694000	-2.206865
1818.969727	-2.207732
1819.060000	-2.208015
1819.335938	-2.208881
1819.426000	-2.209164
1819.702148	-2.210029
1819.792000	-2.210311
1820.068359	-2.211176
1820.159000	-2.211460
1820.434570	-2.212321
1820.525000	-2.212604
1820.800781	-2.213465
1820.891000	-2.213746
1821.166992	-2.214607
1821.257000	-2.214888
1821.533203	-2.215748
1821.623000	-2.216027
1821.899414	-2.216887
1821.990000	-2.217168
1822.265625	-2.218025
1822.356000	-2.218305
1822.631836	-2.219161
1822.722000	-2.219440
1822.998047	-2.220296
1823.088000	-2.220574
1823.364258	-2.221429
1823.454000	-2.221706
1823.730469	-2.222560
1823.821000	-2.222840
1824.096680	-2.223691
1824.187000	-2.223969
1824.462891	-2.224819
1824.553000	-2.225097
1824.829102	-2.225946
1824.919000	-2.226223
1825.195312	-2.227072
1825.286000	-2.227351
1825.561523	-2.228196
1825.652000	-2.228474
1825.927734	-2.229319
1826.018000	-2.229595
1826.293945	-2.230440
1826.384000	-2.230715
1826.660156	-2.231559
1826.750000	-2.231833
1827.026367	-2.232677
1827.117000	-2.232953
1827.392578	-2.233793
1827.483000	-2.234069
1827.758789	-2.234908
1827.849000	-2.235182
1828.125000	-2.236021
1828.215000	-2.236295
1828.491211	-2.237133
1828.581000	-2.237405
1828.857422	-2.238243
1828.948000	-2.238517
1829.223633	-2.239351
1829.314000	-2.239625
1829.589844	-2.240458
1829.680000	-2.240730
1829.956055	-2.241563
1830.046000	-2.241835
1830.322266	-2.242667
1830.412000	-2.242937
1830.688477	-2.243769
1830.779000	-2.244041
1831.054688	-2.244870
1831.145000	-2.245141
1831.420898	-2.245969
1831.511000	-2.246239
1831.787109	-2.247066
1831.877000	-2.247335
1832.153320	-2.248161
1832.244000	-2.248432
1832.519531	-2.249255
1832.610000	-2.249525
1832.885742	-2.250348
1832.976000	-2.250617
1833.251953	-2.251438
1833.342000	-2.251706
1833.618164	-2.252527
1833.708000	-2.252794
1833.984375	-2.253615
1834.074000	-2.253881
1834.350586	-2.254701
1834.441000	-2.254969
1834.716797	-2.255785
1834.807000	-2.256052
1835.083008	-2.256867
1835.173000	-2.257133
1835.449219	-2.257948
1835.539000	-2.258213
1835.815430	-2.259027
1835.906000	-2.259294
1836.181641	-2.260105
1836.272000	-2.260370
1836.547852	-2.261181
1836.638000	-2.261445
1836.914062	-2.262255
1837.004000	-2.262518
1837.280273	-2.263327
1837.370000	-2.263590
1837.646484	-2.264398
1837.737000	-2.264662
1838.012695	-2.265467
1838.103000	-2.265730
1838.378906	-2.266534
1838.469000	-2.266797
1838.745117	-2.267600
1838.835000	-2.267861
1839.111328	-2.268664
1839.201000	-2.268924
1839.477539	-2.269726
1839.568000	-2.269988
1839.843750	-2.270787
1839.934000	-2.271048
1840.209961	-2.271845
1840.300000	-2.272105
1840.576172	-2.272902
1840.666000	-2.273161
1840.942383	-2.273958
1841.032000	-2.274216
1841.308594	-2.275011
1841.399000	-2.275271
1841.674805	-2.276063
1841.765000	-2.276322
1842.041016	-2.277113
1842.131000	-2.277371
1842.407227	-2.278162
